Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"157288","","6.1","Medium","10.0.0.8","tcp","443","TLS Version 1.1 Protocol Deprecated","The remote service encrypts traffic using an older version of TLS.","The remote service accepts connections encrypted using TLS 1.1. TLS 1.1 lacks support for current and recommended
cipher suites. Ciphers that support encryption before MAC computation, and authenticated encryption modes such as GCM
cannot be used with TLS 1.1

As of March 31, 2020, Endpoints that are not enabled for TLS 1.2 and higher will no longer function properly with major
web browsers and major vendors.","Enable support for TLS 1.2 and/or 1.3, and disable support for TLS 1.1.","https://datatracker.ietf.org/doc/html/rfc8996
http://www.nessus.org/u?c8ae820d","TLSv1.1 is enabled and the server supports at least one cipher.","","6.5","","","Medium","","","","2022/04/04","2022/04/11","","",""
"10114","CVE-1999-0524","0.0","None","10.0.0.9","icmp","0","ICMP Timestamp Request Remote Date Disclosure","It is possible to determine the exact time set on the remote host.","The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).","","The ICMP timestamps seem to be in little endian format (not in network format)
The difference between the local and remote clocks is 17568 seconds.
","","0.0","","","None","","CWE:200","","1999/08/01","2019/10/04","","",""
"10287","","","None","10.0.0.9","udp","0","Traceroute Information","It was possible to obtain traceroute information.","Makes a traceroute to the remote host.","n/a","","For your information, here is the traceroute from 10.0.0.3 to 10.0.0.9 : 
10.0.0.3
10.0.0.9

Hop Count: 1
","","","","","None","","","","1999/11/27","2020/08/20","","",""
"10386","","","None","10.0.0.9","tcp","80","Web Server No 404 Error Code Check","The remote web server does not return 404 error codes.","The remote web server is configured such that it does not return '404
Not Found' error codes when a nonexistent file is requested, perhaps
returning instead a site map, search page or authentication page.

Nessus has enabled some counter measures for this.  However, they
might be insufficient.  If a great number of security holes are
produced for this port, they might not all be accurate.","n/a","","
The remote web server is very slow - it took 151
seconds to execute the plugin no404.nasl (it usually only takes a few
seconds).

In order to keep the scan total time to a reasonable amount, the
remote web server has not been tested.

If you want to test the remote server, either fix it to have it reply
to Nessus' requests in a reasonable amount of time, or enable the
'Perform thorough tests' setting.","","","","","None","","","","2000/04/28","2022/06/17","","",""
"10386","","","None","10.0.0.9","tcp","443","Web Server No 404 Error Code Check","The remote web server does not return 404 error codes.","The remote web server is configured such that it does not return '404
Not Found' error codes when a nonexistent file is requested, perhaps
returning instead a site map, search page or authentication page.

Nessus has enabled some counter measures for this.  However, they
might be insufficient.  If a great number of security holes are
produced for this port, they might not all be accurate.","n/a","","
The remote web server is very slow - it took 153
seconds to execute the plugin no404.nasl (it usually only takes a few
seconds).

In order to keep the scan total time to a reasonable amount, the
remote web server has not been tested.

If you want to test the remote server, either fix it to have it reply
to Nessus' requests in a reasonable amount of time, or enable the
'Perform thorough tests' setting.","","","","","None","","","","2000/04/28","2022/06/17","","",""
"10863","","","None","10.0.0.9","tcp","443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Country: US
State/Province: California
Locality: San Jose
Organization: Netgear
Common Name: www.routerlogin.net
Email Address: support@netgear.com

Issuer Name: 

Country: US
State/Province: California
Locality: San Jose
Organization: Netgear
Common Name: www.routerlogin.net
Email Address: support@netgear.com

Serial Number: 63 BB 5F CD 85 B8 A3 2E BE C7 65 20 5D B5 AD D1 BE A0 BA 8F 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Sep 23 14:59:30 2021 GMT
Not Valid After: Sep 21 14:59:30 2031 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 DC 7D 12 AF 31 EF 7C DF 10 CB B1 8C 28 F0 4C 16 61 5F 13 
            F8 90 F7 13 9C 07 65 84 40 E4 93 DA 60 B0 DF F3 2F 6D CC FE 
            D6 49 F1 2C 36 68 6E 3B 72 71 98 22 F2 AF 05 F4 5F 57 70 E7 
            A6 A4 7A C7 C5 A6 DD 73 67 BC 09 C7 24 9C 47 E0 F5 A7 1D D6 
            E3 42 EB 35 69 1A DB 5A 6E 30 CC 8D FD CB F7 FD EE BC 64 A5 
            52 3A 68 E6 B4 55 83 62 8F FC 0F A9 8C 69 48 39 3E 4C 18 0A 
            12 30 98 86 B8 94 C8 42 C3 A5 0A B0 ED CB 76 C6 90 2A 94 5C 
            5E 18 C3 5A AC BB 76 72 77 30 C2 DD 7C 73 D7 D3 C3 C7 1A DE 
            94 C0 8B 0B E9 6F 62 EF 39 7F F1 A7 1F 95 84 AB F4 99 2F FA 
            2A 8A 8B C8 43 DD EE 01 63 CE 10 E9 A9 F5 DB F7 1A 96 A2 9D 
            3F 23 71 BE 3B 77 D7 E6 2F 57 DB 31 8F CC 0E 1F 71 0C 1A A5 
            97 C9 51 8D 87 23 3E E0 5A 6D E0 67 48 B8 D2 03 96 0B 02 4F 
            29 C4 1A AF 2C C8 6A A1 51 A4 5A 38 17 8C B8 3E 8D 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 1C BF 8E 9C CC 76 98 60 51 11 B7 51 0D EC E7 51 8D DB 6F 
           59 26 BF 24 E9 C4 AE DF E2 B1 3A AA B3 89 88 70 7F 84 C3 AC 
           E2 76 46 6B 3F EF F8 7E 36 5B 82 31 58 0B DF E1 E2 90 25 F9 
           9F ED 9C 7E BB 71 99 E6 25 BC 49 50 D3 8D 7B B8 0B E8 D9 EC 
           89 55 3E 94 7B 82 82 63 5E 81 31 FA 1F E1 4F 8A B5 A0 3D 6F 
           CA A7 6D EC A0 4E 2A 7B 2C B4 E8 45 02 CF 9B F2 CD 03 2C 43 
           25 78 86 EC A6 A1 FC E9 83 37 87 E7 EB 45 6C 50 52 5D 86 A0 
           56 03 9E C6 BB 4B 22 14 7D 17 A3 4B E8 A6 DD 91 C1 96 18 69 
           8A 13 E3 B0 2C 93 AC 24 C6 1F 8A 37 A9 29 EC 24 74 8D 49 E1 
           0A AB 53 68 28 D4 B4 D6 C3 11 46 CA 33 E8 6F A6 96 1B AB 75 
           47 D1 D5 81 78 91 4B 21 5F BE 01 FC E9 C6 25 B3 1E 5A 57 F0 
           82 F1 CB 38 98 EE 46 59 DA 95 A6 B4 FE 2D 32 1B 3A E9 34 A0 
           9E 8E 5D E4 E5 81 0A 83 C0 F0 13 EA A2 51 24 48 41 

Extension: Key Usage (2.5.29.15)
Critical: 0
Key Usage: Digital Signature, Key Encipherment, Data Encipherment


Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)
Purpose#2: Web Client Authentication (1.3.6.1.5.5.7.3.2)


Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: www.routerlogin.net
DNS: routerlogin.net
DNS: www.orbilogin.com
DNS: orbilogin.net
DNS: routerlogin.com
DNS: orbilogin.com
DNS: www.routerlogin.com
DNS: www.orbilogin.net


Fingerprints : 

SHA-256 Fingerprint: 23 CA 61 0D 3E 04 11 E2 29 3A A7 55 F0 47 3F F0 3B 6E E4 9C 
                     2A 9D 33 CE FD 58 8A 24 53 21 07 3C 
SHA-1 Fingerprint: 9E 2F 36 FE 61 72 2E 6C 45 1B 59 89 10 B3 FB 0B 03 76 EE B0 
MD5 Fingerprint: 52 C8 48 0E A7 09 C8 29 42 CA A3 74 BD 45 D0 86 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIEcDCCA1igAwIBAgIUY7tfzYW4oy6+x2UgXbWt0b6guo8wDQYJKoZIhvcNAQELBQAwgYkxCzAJBgNVBAYTAlVTMRMwEQYDVQQIDApDYWxpZm9ybmlhMREwDwYDVQQHDAhTYW4gSm9zZTEQMA4GA1UECgwHTmV0Z2VhcjEcMBoGA1UEAwwTd3d3LnJvdXRlcmxvZ2luLm5ldDEiMCAGCSqGSIb3DQEJARYTc3VwcG9ydEBuZXRnZWFyLmNvbTAeFw0yMTA5MjMxNDU5MzBaFw0zMTA5MjExNDU5MzBaMIGJMQswCQYDVQQGEwJVUzETMBEGA1UECAwKQ2FsaWZvcm5pYTERMA8GA1UEBwwIU2FuIEpvc2UxEDAOBgNVBAoMB05ldGdlYXIxHDAaBgNVBAMME3d3dy5yb3V0ZXJsb2dpbi5uZXQxIjAgBgkqhkiG9w0BCQEWE3N1cHBvcnRAbmV0Z2Vhci5jb20wggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDcfRKvMe983xDLsYwo8EwWYV8T+JD3E5wHZYRA5JPaYLDf8y9tzP7WSfEsNmhuO3JxmCLyrwX0X1dw56akesfFpt1zZ7wJxyScR+D1px3W40LrNWka21puMMyN/cv3/e68ZKVSOmjmtFWDYo/8D6mMaUg5PkwYChIwmIa4lMhCw6UKsO3LdsaQKpRcXhjDWqy7dnJ3MMLdfHPX08PHGt6UwIsL6W9i7zl/8acflYSr9Jkv+iqKi8hD3e4BY84Q6an12/calqKdPyNxvjt31+YvV9sxj8wOH3EMGqWXyVGNhyM+4Fpt4GdIuNIDlgsCTynEGq8syGqhUaRaOBeMuD6NAgMBAAGjgc0wgcowCwYDVR0PBAQDAgSwMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjCBmwYDVR0RBIGTMIGQghN3d3cucm91dGVybG9naW4ubmV0gg9yb3V0ZXJsb2dpbi5uZXSCEXd3dy5vcmJpbG9naW4uY29tgg1vcmJpbG9naW4ubmV0gg9yb3V0ZXJsb2dpbi5jb22CDW9yYmlsb2dpbi5jb22CE3d3dy5yb3V0ZXJsb2dpbi5jb22CEXd3dy5vcmJpbG9naW4ubmV0MA0GCSqGSIb3DQEBCwUAA4IBAQAcv46czHaYYFERt1EN7OdRjdtvWSa/JOnErt/isTqqs4mIcH+Ew6zidkZrP+/4fjZbgjFYC9/h4pAl+Z/tnH67cZnmJbxJUNONe7gL6NnsiVU+lHuCgmNegTH6H+FPirWgPW/Kp23soE4qeyy06EUCz5vyzQMsQyV4huymofzpgzeH5+tFbFBSXYagVgOexrtLIhR9F6NL6KbdkcGWGGmKE+OwLJOsJMYfijepKewkdI1J4QqrU2go1LTWwxFGyjPob6aWG6t1R9HVgXiRSyFfvgH86cYlsx5aV/CC8cs4mO5GWdqVprT+LTIbOuk0oJ6OXeTlgQqDwPAT6qJRJEhB
-----END CERTIFICATE-----","","","","","None","","","","2008/05/19","2021/02/03","","",""
"11219","","","None","10.0.0.9","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open","","","","","None","","","","2009/02/04","2022/08/15","","",""
"11219","","","None","10.0.0.9","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open","","","","","None","","","","2009/02/04","2022/08/15","","",""
"11819","","","None","10.0.0.9","udp","69","TFTP Daemon Detection","A TFTP server is listening on the remote port.","The remote host is running a TFTP (Trivial File Transfer Protocol)
daemon. TFTP is often used by routers and diskless hosts to retrieve
their configuration. It can also be used by worms to propagate.","Disable this service if you do not use it.","","","","","","","None","","","","2003/08/13","2019/11/22","","",""
"11936","","","None","10.0.0.9","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP

 
The remote host is running Linux Kernel 2.6","","","","","None","","","","2003/12/09","2022/03/09","","",""
"19506","","","None","10.0.0.9","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.4.1
Nessus build : 20091
Plugin feed version : 202211131352
Scanner edition used : Nessus
Scanner OS : WINDOWS
Scanner distribution : win-x86-64
Scan type : Normal
Scan name : Home
Scan policy used : Basic Network Scan
Scanner IP : 10.0.0.3
Port scanner(s) : nessus_syn_scanner 
Port range : default
Ping RTT : 5.0 ms
Thorough tests : no
Experimental tests : no
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin launched)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 30
Max checks : 4
Recv timeout : 5
Backports : None
Allow post-scan editing : Yes
Scan Start Date : 2022/11/13 21:52 Mountain Standard Time
Scan duration : 1220 sec
","","","","","None","","","","2005/08/26","2022/06/09","","",""
"21643","","","None","10.0.0.9","tcp","443","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv13
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    TLS_AES_128_GCM_SHA256        0x13, 0x01       -             -        AES-GCM(128)           AEAD
    TLS_AES_256_GCM_SHA384        0x13, 0x02       -             -        AES-GCM(256)           AEAD
    TLS_CHACHA20_POLY1305_SHA256  0x13, 0x03       -             -        ChaCha20-Poly1305(256) AEAD


SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    RSA-AES256-SHA384             0x00, 0x9D       RSA           RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256


SSL Version : TLSv11
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1


SSL Version : TLSv1
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","","","","None","","","","2006/06/05","2022/07/25","","",""
"22964","","","None","10.0.0.9","tcp","80","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port.","","","","","None","","","","2007/08/19","2022/07/26","","",""
"22964","","","None","10.0.0.9","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1 server answered on this port.
","","","","","None","","","","2007/08/19","2022/07/26","","",""
"22964","","","None","10.0.0.9","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port through TLSv1.","","","","","None","","","","2007/08/19","2022/07/26","","",""
"24260","","","None","10.0.0.9","tcp","49152","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 404 Not Found

Protocol version : HTTP/1.1
SSL : no
Keep-Alive : no
Headers :

  Connection: close
  Date: Mon, 14 Nov 2022 05:08:17 GMT
  
Response Body :

","","","","","None","","","","2007/01/30","2019/11/22","","",""
"25220","","","None","10.0.0.9","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt","","","","","","None","","","","2007/05/16","2019/03/06","","",""
"35711","","","None","10.0.0.9","udp","1900","Universal Plug and Play (UPnP) Protocol Detection","The remote device supports UPnP.","The remote device answered an SSDP M-SEARCH request. Therefore, it
supports 'Universal Plug and Play' (UPnP). This protocol provides
automatic configuration and device discovery. It is primarily intended
for home networks. An attacker could potentially leverage this to
discover your network architecture.","Filter access to this port if desired.","https://en.wikipedia.org/wiki/Universal_Plug_and_Play
https://en.wikipedia.org/wiki/Simple_Service_Discovery_Protocol
http://quimby.gnus.org/internet-drafts/draft-cai-ssdp-v1-03.txt","The device responded to an SSDP M-SEARCH request with the following locations :

    http://10.0.0.9:49152/wps_device.xml

And advertises these unique service names :

    uuid:4b135955-fc5a-b6c9-5503-57477ded9206::upnp:rootdevice
    uuid:4b135955-fc5a-b6c9-5503-57477ded9206::urn:schemas-wifialliance-org:device:WFADevice:1
    uuid:4b135955-fc5a-b6c9-5503-57477ded9206::urn:schemas-wifialliance-org:service:WFAWLANConfig:1

","","","","","None","","","","2009/02/19","2018/09/12","","",""
"35712","","","None","10.0.0.9","tcp","49152","Web Server UPnP Detection","The remote web server provides UPnP information.","Nessus was able to extract some information about the UPnP-enabled
device by querying this web server. Services may also be reachable
through SOAP requests.","Filter incoming traffic to this port if desired.","https://en.wikipedia.org/wiki/Universal_Plug_and_Play","
Here is a summary of http://10.0.0.9:49152/wps_device.xml :

deviceType: urn:schemas-wifialliance-org:device:WFADevice:1
friendlyName: WPS Access Point
manufacturer: Broadcom
modelName: MS60
modelName: MS60
modelNumber: 123456
serialNumber: 267
ServiceID: urn:wifialliance-org:serviceId:WFAWLANConfig1
	serviceType: urn:schemas-wifialliance-org:service:WFAWLANConfig:1
	controlURL: wps_control
	eventSubURL: wps_event
	SCPDURL: wps_scpd.xml
","","","","","None","","","","2009/02/19","2020/06/12","","",""
"35716","","","None","10.0.0.9","tcp","0","Ethernet Card Manufacturer Detection","The manufacturer can be identified from the Ethernet OUI.","Each ethernet MAC address starts with a 24-bit Organizationally 
Unique Identifier (OUI). These OUIs are registered by IEEE.","n/a","https://standards.ieee.org/faqs/regauth.html
http://www.nessus.org/u?794673b4","
The following card manufacturers were identified :

C8:9E:43:47:F8:72 : NETGEAR
","","","","","None","","","","2009/02/19","2020/05/13","","",""
"45590","","","None","10.0.0.9","tcp","0","Common Platform Enumeration (CPE)","It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE : 

  cpe:/o:linux:linux_kernel -> Linux Kernel
","","","","","None","","","","2010/04/21","2022/10/05","","",""
"50686","CVE-1999-0511","5.8","Medium","10.0.0.9","tcp","0","IP Forwarding Enabled","The remote host has IP forwarding enabled.","The remote host has IP forwarding enabled. An attacker can exploit
this to route packets through the host and potentially bypass some
firewalls / routers / NAC filtering.

Unless the remote host is a router, it is recommended that you disable
IP forwarding.","On Linux, you can disable IP forwarding by doing :

echo 0 > /proc/sys/net/ipv4/ip_forward

On Windows, set the key 'IPEnableRouter' to 0 under

HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters

On Mac OS X, you can disable IP forwarding by executing the command :

sysctl -w net.inet.ip.forwarding=0

For other systems, check with your vendor.","","IP forwarding appears to be enabled on the remote host.

 Detected local MAC Address        : 34c93d577600
 Response from local MAC Address   : 34c93d577600

 Detected Gateway MAC Address      : c89e4347f872
 Response from Gateway MAC Address : c89e4347f872","","6.5","","","Medium","","","","2010/11/23","2021/12/29","","",""
"51192","","6.4","Medium","10.0.0.9","tcp","443","SSL Certificate Cannot Be Trusted","The SSL certificate for this service cannot be trusted.","The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.","Purchase or generate a proper SSL certificate for this service.","https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=California/L=San Jose/O=Netgear/CN=www.routerlogin.net/E=support@netgear.com
|-Issuer  : C=US/ST=California/L=San Jose/O=Netgear/CN=www.routerlogin.net/E=support@netgear.com
","","6.5","","","Medium","","","","2010/12/15","2020/04/27","","",""
"54615","","","None","10.0.0.9","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : general-purpose
Confidence level : 65
","","","","","None","","","","2011/05/23","2022/09/09","","",""
"56984","","","None","10.0.0.9","tcp","443","SSL / TLS Versions Supported","The remote service encrypts communications.","This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.","n/a","","
This port supports TLSv1.3/TLSv1.0/TLSv1.1/TLSv1.2.
","","","","","None","","","","2011/12/01","2021/02/03","","",""
"57041","","","None","10.0.0.9","tcp","443","SSL Perfect Forward Secrecy Cipher Suites Supported","The remote service supports the use of SSL Perfect Forward Secrecy
ciphers, which maintain confidentiality even if the key is stolen.","The remote host supports the use of SSL ciphers that offer Perfect
Forward Secrecy (PFS) encryption.  These cipher suites ensure that
recorded SSL traffic cannot be broken at a future date if the server's
private key is compromised.","n/a","https://www.openssl.org/docs/manmaster/man1/ciphers.html
https://en.wikipedia.org/wiki/Diffie-Hellman_key_exchange
https://en.wikipedia.org/wiki/Perfect_forward_secrecy","
Here is the list of SSL PFS ciphers supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","","","","None","","","","2011/12/07","2021/03/09","","",""
"57582","","6.4","Medium","10.0.0.9","tcp","443","SSL Self-Signed Certificate","The SSL certificate chain for this service ends in an unrecognized
self-signed certificate.","The X.509 certificate chain for this service is not signed by a
recognized certificate authority.  If the remote host is a public host
in production, this nullifies the use of SSL as anyone could establish
a man-in-the-middle attack against the remote host. 

Note that this plugin does not check for certificate chains that end
in a certificate that is not self-signed, but is signed by an
unrecognized certificate authority.","Purchase or generate a proper SSL certificate for this service.","","
The following certificate was found at the top of the certificate
chain sent by the remote host, but is self-signed and was not
found in the list of known certificate authorities :

|-Subject : C=US/ST=California/L=San Jose/O=Netgear/CN=www.routerlogin.net/E=support@netgear.com
","","6.5","","","Medium","","","","2012/01/17","2022/06/14","","",""
"70544","","","None","10.0.0.9","tcp","443","SSL Cipher Block Chaining Cipher Suites Supported","The remote service supports the use of SSL Cipher Block Chaining
ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher
Block Chaining (CBC) mode.  These cipher suites offer additional
security over Electronic Codebook (ECB) mode, but have the potential to
leak information if used improperly.","n/a","https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt","
Here is the list of SSL CBC ciphers supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","","","","None","","","","2013/10/22","2021/02/03","","",""
"86420","","","None","10.0.0.9","tcp","0","Ethernet MAC Addresses","This plugin gathers MAC addresses from various sources and
consolidates them into a list.","This plugin gathers MAC addresses discovered from both remote probing
of the host (e.g. SNMP and Netbios) and from running local checks
(e.g. ifconfig). It then consolidates the MAC addresses into a single,
unique, and uniform list.","n/a","","The following is a consolidated list of detected MAC addresses:
  - C8:9E:43:47:F8:72
","","","","","None","","","","2015/10/16","2020/05/13","","",""
